위치좌표 X축값 ,위치좌표 Y축값 ,구분,장소명
126.671976,33.461723,레져/스포츠,8
126.670627,33.460448,레져/스포츠,8
126.669802,33.45409,레져/스포츠,8
126.670089,33.45689,레져/스포츠,9
126.668477,33.454332,레져/스포츠,9
126.669389,33.457632,레져/스포츠,9
126.414829,33.244685,관광/숙박,중문색달해변축제
126.623285,33.25197,관광/숙박,환경사랑쇠소깍해변축제
126.297548,33.963136,관광/숙박,추자도참굴비축제
126.89998,33.514088,레져/스포츠,종달리해수욕장
126.179635,33.320148,문화/종교/예술,순례자의교회
126.431651,33.302762,레져/스포츠,제주레이크힐스CC
126.514989,33.515281,관광/숙박,용연야범재현축제
126.428065,33.245943,레져/스포츠,컨벤션카트클럽
126.439227,33.239269,관광/숙박,동산나라펜션
126.369957,33.289121,관광/숙박,카멜리아힐펜션
126.413941,33.250767,레져/스포츠,우주에서온에어로범퍼카
126.936428,33.462169,관광/숙박,성산일출봉관리사무소
126.934378,33.472959,관광/숙박,제주마린리조트
126.934378,33.472959,레져/스포츠,제주제트
126.566726,33.313479,관광/숙박,한라산국립공원돈내코지구안내소
126.597731,33.532722,레져/스포츠,제주삼양축구장
126.348732,33.34034,레져/스포츠,제주캐슬렉스CC
126.380229,33.371212,레져/스포츠,제주엘리시안CC
126.590824,33.309589,레져/스포츠,제주우리들리조트골프장(회원제)
126.404554,33.287355,레져/스포츠,제주롯데스카이힐CC
126.929642,33.428789,관광/숙박,섭지코지자연공원
126.492109,33.257168,관광/숙박,메모리제주펜션
126.357894,33.347956,문화/종교/예술,제우스킹덤
126.621794,33.450432,관광/숙박,봉개평화트래킹축제
126.284348,33.44436,관광/숙박,제주한림해안도로드라이브코스
126.169386,33.320389,관광/숙박,신창차귀해안도로
126.307713,33.228118,관광/숙박,사계해안도로
126.461936,33.291055,관광/숙박,1100도로드라이브코스
126.598336,33.318288,관광/숙박,516도로드라이브코스
126.61677,33.419118,관광/숙박,비자림로드라이브코스
126.63834,33.544855,관광/숙박,조함해안도로
126.716708,33.553322,관광/숙박,동북해안도로
126.751186,33.288268,관광/숙박,남태해안도로
126.83804,33.325282,관광/숙박,표선세화해안도로
126.911705,33.497931,관광/숙박,성산세화해안도로
126.335136,33.236876,레져/스포츠,올레크루즈
126.335548,33.239726,관광/숙박,제주올레걷기축제
126.486642,33.490592,관광/숙박,롯데시티호텔제주
126.258515,33.323382,문화/종교/예술,타임파크
126.258578,33.324307,문화/종교/예술,미라클아트뮤지엄
126.299112,33.30396,문화/종교/예술,제주항공우주박물관
126.863346,33.523403,문화/종교/예술,어린이해녀체험관
126.693678,33.290009,관광/숙박,가뫼물농촌테마공원
126.4093,33.428681,관광/숙박,제주이야기펜션
126.505096,33.24202,레져/스포츠,제주다이브
126.27579,33.261989,레져/스포츠,제주돔레저타운
126.600225,33.239488,관광/숙박,두나게스트하우스
126.601462,33.279117,관광/숙박,셋째날펜션
126.619756,33.480128,공원/산/동.식물원,노루생태관찰원
126.638707,33.329662,레져/스포츠,스프링데일골프리조트클럽하우스
126.529856,33.254519,관광/숙박,라퓨타게스트하우스
126.641165,33.539647,레져/스포츠,제주올레길19코스
126.527363,33.513173,레져/스포츠,제주올레길18코스
126.432248,33.435389,관광/숙박,월드와이드유스호스텔
126.303663,33.239483,관광/숙박,해담은스파빌
126.289428,33.204437,관광/숙박,산방산손짓하는해안길
126.321069,33.467108,관광/숙박,바람불어좋은절경로
126.305026,33.228018,관광/숙박,산방산손짓하는해안길(종점)
126.398237,33.481358,관광/숙박,바람불어좋은절경로(종점)
126.70706,33.486487,레져/스포츠,짚라인제주
126.934654,33.464369,관광/숙박,성산게스트하우스
126.544687,33.496225,공원/산/동.식물원,이도2지구근린공원
126.543999,33.493567,공원/산/동.식물원,이도2지구어린이공원
126.53395,33.489659,공원/산/동.식물원,이도2지구어린이공원
126.892045,33.444128,관광/숙박,새올레감귤체험농원
126.700861,33.479022,관광/숙박,캐릭점프
126.510683,33.232837,관광/숙박,호텔섬오름
126.487605,33.466878,레져/스포츠,에코승마트렉킹
126.423723,33.463644,관광/숙박,노꼬메하우스펜션
126.464119,33.499416,관광/숙박,초콜릿펜션
126.462756,33.502124,관광/숙박,스토리하우스펜션
126.458557,33.49959,관광/숙박,좋은제주
126.493529,33.4896,관광/숙박,고려모텔
126.799754,33.392074,관광/숙박,허벅민속집
126.684752,33.395314,관광/숙박,사려니숲길
126.487541,33.517231,관광/숙박,1박2일펜션야영
126.477817,33.508998,레져/스포츠,스쿠버스쿨
126.465068,33.505298,관광/숙박,청아하우스
126.590188,33.246679,관광/숙박,파도휴양펜션
126.293135,33.961536,관광/숙박,그린민박
126.297998,33.963245,관광/숙박,등대민박
126.298972,33.962628,관광/숙박,별장민박
126.332107,33.947105,관광/숙박,OK민박
126.292765,33.229618,관광/숙박,더게스트하우스
126.365829,33.409974,관광/숙박,통나무파크
126.39293,33.246034,관광/숙박,예래게스트하우스
126.477655,33.493375,문화/종교/예술,대한성공회제주교회
126.491392,33.486492,관광/숙박,W모텔
126.488429,33.485592,레져/스포츠,파라다이스카지노
126.489542,33.487392,레져/스포츠,DY휘트니스
126.487592,33.489484,관광/숙박,씨스카이게스트하우스
126.417823,33.464919,관광/숙박,하늘숲민박
126.407538,33.431389,관광/숙박,소라홈스
126.432573,33.434664,관광/숙박,네이쳐피아리조트
126.563928,33.264651,문화/종교/예술,서귀포샘물교회
126.424661,33.430248,관광/숙박,아침하늘
126.487717,33.484643,문화/종교/예술,우리순복음교회
126.480543,33.484392,문화/종교/예술,풀잎문화센터제주지부
126.508908,33.259376,관광/숙박,전망좋은펜션
126.463231,33.502857,관광/숙박,도두추억애거리
126.548016,33.270967,관광/숙박,구름위에산장
126.561965,33.268201,문화/종교/예술,수운교홍로지부
126.419885,33.484991,문화/종교/예술,묘연사
126.434859,33.489533,관광/숙박,같이걸을까게스트하우스
126.433634,33.494549,관광/숙박,자인펜션
126.490167,33.489567,관광/숙박,신화의거리
126.586513,33.261119,문화/종교/예술,충일교회
126.491492,33.476918,레져/스포츠,하우스&가든
126.485705,33.481709,레져/스포츠,탑골프연습장
126.226156,33.327622,공원/산/동.식물원,낙천의자공원
126.228418,33.324731,관광/숙박,팽나무민박
126.48543,33.486126,레져/스포츠,투온스크린골프&BAR
126.481792,33.486584,관광/숙박,메이플호텔
126.612699,33.263369,관광/숙박,안게스트하우스
126.528913,33.508466,문화/종교/예술,제주노회
126.526288,33.518056,공원/산/동.식물원,탑동광장
126.523925,33.518256,문화/종교/예술,제주문화원
126.868795,33.527419,관광/숙박,나뜨랑
126.828061,33.545241,관광/숙박,인게스트하우스
126.721839,33.279736,관광/숙박,토마토모텔
126.325436,33.254532,레져/스포츠,덕수리마을운동장
126.519626,33.517731,레져/스포츠,로얄팰리스카지노
126.518676,33.518598,레져/스포츠,카지노라마다프라자
126.524276,33.513807,관광/숙박,칠성로아케이드
126.5269,33.51574,관광/숙박,청정흑돼지거리
126.270918,33.168732,공원/산/동.식물원,회을공원
126.273055,33.166249,관광/숙박,가파도민박
126.271143,33.174482,관광/숙박,바다별장
126.29194,33.215169,관광/숙박,우리민박펜션
126.308201,33.2368,관광/숙박,산방산해오름펜션
126.299676,33.239242,관광/숙박,달콤한소금만들기펜션
126.77167,33.355386,문화/종교/예술,자연사랑미술관
126.521626,33.512157,관광/숙박,천성성
126.33136,33.282354,관광/숙박,백록담흰사슴테마파크
126.329898,33.260615,관광/숙박,번내골자연에너치체험관
126.345633,33.318884,문화/종교/예술,토이파크
126.492772,33.234745,관광/숙박,올레요리조트
126.787118,33.398882,레져/스포츠,성읍랜드
126.787118,33.398798,레져/스포츠,성읍ATV
126.541187,33.505041,레져/스포츠,신협골프연습장
126.674152,33.437359,관광/숙박,웃드르쉼터
126.673964,33.434093,관광/숙박,토종닭유통특구교래삼다수마을
126.241615,33.393674,관광/숙박,일선민박
126.312395,33.459268,관광/숙박,한담누리게스트하우스
126.304909,33.448985,관광/숙박,제주민박
126.341692,33.47055,관광/숙박,하얀둥지펜션
126.494205,33.410976,레져/스포츠,석굴암탐방로
126.420565,33.253375,관광/숙박,맨도롱민박
126.389906,33.244093,관광/숙박,여래고을민박
126.414228,33.265107,공원/산/동.식물원,색달마을체육공원
126.415078,33.255508,관광/숙박,오성펜션
126.75368,33.558989,관광/숙박,김녕옛등대
126.679412,33.496169,관광/숙박,참존둥지
126.316645,33.466475,관광/숙박,돌빌리지펜션
126.33948,33.467092,관광/숙박,글로리아게스트하우스
126.340692,33.470358,공원/산/동.식물원,다락쉼터
126.353916,33.474542,관광/숙박,바다별장
126.642142,33.432309,관광/숙박,동천펜션
126.434102,33.240277,문화/종교/예술,조안스튜디오
126.423053,33.242452,레져/스포츠,ICC제주앵커호텔&리조트레지던스
126.206294,33.370159,관광/숙박,해거름전망대
126.357319,33.348531,문화/종교/예술,그리스신화박물관
126.357244,33.348764,관광/숙박,그리스신화박물관매표소
126.456436,33.310761,레져/스포츠,한라산둘레길
126.473397,33.31067,관광/숙박,무오법정사항일운동발상지상징탑
126.41474,33.289438,관광/숙박,아트빌라스
126.41564,33.287921,관광/숙박,아트빌라스커뮤니티센터
126.415103,33.291113,관광/숙박,아트빌라스P101
126.415378,33.290205,관광/숙박,아트빌라스A블럭
126.415578,33.289621,관광/숙박,아트빌라스B블럭
126.414478,33.289155,관광/숙박,아트빌라스C블럭
126.416065,33.289146,관광/숙박,아트빌라스D블럭
126.414878,33.288421,관광/숙박,아트빌라스E블럭
126.262064,33.394241,관광/숙박,마이홈
126.24704,33.395315,관광/숙박,해바라기
126.733234,33.43521,문화/종교/예술,베가플랙스
126.732409,33.43521,관광/숙박,셰프라인월드매표소
126.53025,33.498017,관광/숙박,줄리아나모텔
126.693322,33.551055,관광/숙박,노스빌리지
126.677387,33.540623,관광/숙박,함덕금잔디펜션
126.527626,33.501733,관광/숙박,남국여인숙
126.520501,33.502066,관광/숙박,서로모텔
126.586457,33.522823,레져/스포츠,골프존선사스크린골프
126.798838,33.55009,관광/숙박,요셉나무게스트하우스
126.610418,33.506975,관광/숙박,회천동석상
126.588407,33.527081,관광/숙박,비빔채게스트하우스
126.582433,33.524056,관광/숙박,두리콘도형민박
126.826725,33.474591,관광/숙박,다랑쉬오름안내소
126.965688,33.498274,레져/스포츠,우도길탐방로
126.951251,33.493157,레져/스포츠,걸리버여행기
126.946764,33.494249,관광/숙박,뽀요요펜션
126.527925,33.503099,레져/스포츠,제주볼링센터
126.737744,33.518843,관광/숙박,세인트포골프리조트골프텔
126.878569,33.527936,관광/숙박,LG스마트그리드체험관
126.873745,33.528152,관광/숙박,비체리조트
126.529613,33.492076,레져/스포츠,제주스크린골프존
126.953176,33.521996,관광/숙박,우도리조트
126.650527,33.516383,문화/종교/예술,약사암
126.651464,33.548896,관광/숙박,아프리카게스트하우스
126.674037,33.543881,관광/숙박,함덕카약게스트하우스
126.674512,33.541648,관광/숙박,필링하우스
126.673712,33.539239,공원/산/동.식물원,근린공원
126.6675,33.541056,관광/숙박,안전민박
126.628842,33.504493,문화/종교/예술,제주와흘교회
126.62393,33.505167,문화/종교/예술,원정사
126.568885,33.47567,문화/종교/예술,천화사
126.552336,33.480052,문화/종교/예술,덕성사
126.558836,33.477686,문화/종교/예술,천수암
126.745705,33.553939,관광/숙박,김녕리유적
126.62128,33.503143,문화/종교/예술,대원사
126.534112,33.501525,문화/종교/예술,순복음호산나교회
126.721321,33.508369,관광/숙박,동백동산
126.532063,33.498092,문화/종교/예술,광명사
126.600394,33.49046,문화/종교/예술,혜원정사
126.594082,33.502692,문화/종교/예술,여호와의증인의왕국회관
126.542037,33.502708,문화/종교/예술,밀알교회
126.550624,33.49775,문화/종교/예술,수운교신천지부
126.532764,33.458613,문화/종교/예술,탐라공덕암
126.545499,33.494384,레져/스포츠,골프존마운틴
126.555824,33.458247,문화/종교/예술,갤러리하우스
126.569898,33.469437,문화/종교/예술,천은사
126.89818,33.522153,관광/숙박,문주란게스트하우스
126.736819,33.558213,레져/스포츠,제주국제요트학교
126.539725,33.488718,레져/스포츠,골프존파라다이스스크린골프
126.946589,33.509589,관광/숙박,우도사랑
126.943839,33.508122,레져/스포츠,우도보물섬레저
126.530026,33.490584,공원/산/동.식물원,근린공원
126.328295,33.945647,관광/숙박,신양민박
126.329195,33.95263,관광/숙박,엄바이장성
126.291873,33.961553,관광/숙박,레몬이네민박
126.288248,33.966161,공원/산/동.식물원,봉글래쉼터
126.295885,33.96312,관광/숙박,태흥모텔
126.297248,33.963611,관광/숙박,블루오션민박
126.320721,33.941172,관광/숙박,훈이네민박
126.324346,33.935631,관광/숙박,금바다민박
126.323883,33.940581,공원/산/동.식물원,장작평사와친수공원
126.301485,33.957762,공원/산/동.식물원,영흥쉼터
126.29786,33.958512,관광/숙박,아름다운펜션민박
126.515008,33.236087,관광/숙박,케언즈
126.400614,33.411458,관광/숙박,유수암리산새미오름방묘
126.565147,33.509041,관광/숙박,거로능동산방묘
126.746193,33.540832,관광/숙박,제주도방묘
126.643202,33.541714,관광/숙박,제주항일운동사적지
126.885346,33.447078,관광/숙박,수산진성
126.600236,33.323754,관광/숙박,하례리초령목
126.285676,33.281712,관광/숙박,구억리노랑굴
126.264604,33.264988,관광/숙박,신평리도요지
126.200509,33.295951,관광/숙박,신도리도요지
126.708264,33.321206,관광/숙박,김만일묘역
126.508564,33.514956,관광/숙박,용담지석묘1호
126.506052,33.513356,관광/숙박,용담지석묘2호
126.402349,33.480158,관광/숙박,하귀지석묘2호
126.390555,33.2546,관광/숙박,상예동지석묘제1호
126.390368,33.254758,관광/숙박,상예동지석묘2호
126.39043,33.2546,관광/숙박,상예동지석묘3호
126.389506,33.254533,관광/숙박,상예동지석묘4호
126.39298,33.246959,관광/숙박,상예동지석묘5호
126.439471,33.472126,관광/숙박,광령리지석묘8호
126.439621,33.471868,관광/숙박,광령리지석묘7호
126.439009,33.47281,관광/숙박,광령리지석묘9호
126.437721,33.475809,관광/숙박,광령리지석묘10호
126.247468,33.227925,관광/숙박,하모리지석묘
126.240969,33.249206,관광/숙박,동일리지석묘4호
126.240806,33.249131,관광/숙박,동일리지석묘1호
126.239056,33.241041,관광/숙박,일과리지석묘
126.340185,33.239551,관광/숙박,화순리지석묘
126.457662,33.265333,관광/숙박,법화사지
126.267838,33.38665,관광/숙박,명월팽나무군락
126.63674,33.543013,관광/숙박,조천연대
126.278249,33.437919,관광/숙박,우지연대
126.494965,33.520322,관광/숙박,수근연대
126.223455,33.388616,관광/숙박,배령연대
126.31395,33.236159,관광/숙박,산방연대
126.273488,33.382184,관광/숙박,명월대
126.508564,33.514973,관광/숙박,지석묘
126.260701,33.400115,관광/숙박,명월성지
126.560847,33.520848,관광/숙박,화북비석거리
126.63744,33.539414,관광/숙박,조천비석거리
126.568334,33.526872,관광/숙박,별도환해장성
126.323533,33.936173,관광/숙박,연대
126.397163,33.443212,관광/숙박,제주그린펜션
126.8449,33.406707,문화/종교/예술,제주휴먼박물관(인체박물관)
126.779166,33.513227,관광/숙박,제주올레하우스펜션
126.309158,33.464025,관광/숙박,하이클래스제주
126.250606,33.220851,관광/숙박,봄꽃게스트하우스
126.506058,33.231737,관광/숙박,제주락
126.819429,33.329457,관광/숙박,짝게스트하우스
126.540705,33.246628,관광/숙박,루멘하우스
126.440247,33.454662,관광/숙박,길하우스펜션
126.712577,33.276394,관광/숙박,제니빌펜션
126.485243,33.458212,관광/숙박,시크릿테마파크
126.27599,33.262055,문화/종교/예술,별난물건박물관
126.335873,33.236351,관광/숙박,제주해양레저체험파크
126.928167,33.43263,문화/종교/예술,오션아레나
126.927655,33.432797,문화/종교/예술,아쿠아플라넷제주
126.451963,33.253959,문화/종교/예술,뮤지엄몸
126.409204,33.254767,문화/종교/예술,박물관은살아있다
126.287064,33.282128,관광/숙박,노리매
126.165311,33.30929,관광/숙박,차귀도뉴파워보트
126.165286,33.309265,관광/숙박,차귀도관광휴게소
126.165261,33.309323,관광/숙박,차귀도뉴파워보트매표소
126.335268,33.459426,관광/숙박,빨강지붕펜션
126.488392,33.470569,관광/숙박,한라수목원테마파크
126.545304,33.2701,문화/종교/예술,운천사
126.864996,33.520203,관광/숙박,레프트핸더게스트하우스
126.38119,33.426456,관광/숙박,제주솔향기펜션
126.481855,33.473269,레져/스포츠,제주고등학교야구장
126.799681,33.305317,레져/스포츠,가마초등학교잔디구장
126.878595,33.517195,레져/스포츠,하도초등학교잔디구장
126.478898,33.234628,레져/스포츠,강정초등학교잔디구장
126.501758,33.260276,레져/스포츠,강창학종합경기장A
126.814779,33.35482,레져/스포츠,표선생활체육관잔디구장
126.501621,33.259268,레져/스포츠,강창학종합경기장B
126.840285,33.52921,레져/스포츠,평대초등학교잔디구장
126.797951,33.55139,레져/스포츠,구좌중앙초등학교잔디구장
126.447226,33.253892,레져/스포츠,중문고등학교잔디구장
126.897019,33.49244,레져/스포츠,종달초등학교잔디구장
126.517789,33.495442,레져/스포츠,제주종합운동장보조경기장
126.717752,33.281835,레져/스포츠,남원중학교잔디구장
126.235119,33.263105,레져/스포츠,대정문화체육센터
126.57039,33.259785,레져/스포츠,동홍초등학교잔디구장
126.513777,33.49695,레져/스포츠,제주종합운동장잔디구장
126.508746,33.236987,레져/스포츠,법환초등학교잔디구장
126.540775,33.482952,레져/스포츠,제주여자고등학교잔디구장
126.561403,33.255261,레져/스포츠,서귀중앙여자중학교잔디구장
126.595237,33.296515,레져/스포츠,서귀포산업과학고등학교잔디구장
126.478331,33.45852,레져/스포츠,노형미리내공원미리내축구장
126.531531,33.243503,레져/스포츠,서귀포여자고등학교잔디구장
126.252441,33.325256,레져/스포츠,저청중학교잔디구장
126.57034,33.247287,레져/스포츠,서귀포중학교잔디구장
126.323094,33.465067,레져/스포츠,애월초등학교잔디구장
126.931841,33.467843,레져/스포츠,성산초등학교잔디구장
126.862409,33.515728,레져/스포츠,세화고등학교잔디구장
126.325111,33.25494,레져/스포츠,안덕생활체육관잔디구장
126.895557,33.479133,레져/스포츠,시흥초등학교잔디구장
126.36899,33.473184,레져/스포츠,신엄중학교잔디구장
126.875911,33.381393,레져/스포츠,신산초중학교잔디구장
126.562761,33.477878,레져/스포츠,신성여자중학교잔디구장
126.521926,33.511882,문화/종교/예술,예술공간오이
126.496241,33.485526,문화/종교/예술,세이레아트센터
126.514102,33.496708,레져/스포츠,제주종합경기장수영장
126.327699,33.242558,관광/숙박,YRESORT제주
126.920405,33.449378,관광/숙박,산티아고
126.340918,33.467509,관광/숙박,하쿠나마타타
126.801179,33.391641,관광/숙박,정의현성
126.201545,33.361093,관광/숙박,또올레펜션&게스트하우스
126.712358,33.552055,관광/숙박,안녕프로젝트
126.522556,33.258368,관광/숙박,달팽이게스트하우스
126.934978,33.46606,관광/숙박,포도게스트하우스
126.298939,33.249116,관광/숙박,산방산온천게스트하우스
126.640296,33.264528,관광/숙박,안녕메이게스트하우스
126.295614,33.230334,관광/숙박,레이지박스
126.366221,33.234102,관광/숙박,티벳풍경
126.365496,33.235951,관광/숙박,치엘로게스트하우스
126.365382,33.272839,관광/숙박,쉴띠펜션&게스트하우스
126.171323,33.341862,관광/숙박,차귀도게스트하우스
126.56534,33.24847,관광/숙박,슬리퍼게스트하우스
126.732513,33.281744,관광/숙박,모두올레
126.513008,33.233712,관광/숙박,율게스트하우스
126.669451,33.493711,관광/숙박,까사보니따
126.901056,33.493698,관광/숙박,달집
126.539662,33.514357,관광/숙박,그린게스트하우스
126.792664,33.557714,관광/숙박,달에물들다
126.233329,33.388457,관광/숙박,금능마린게스트하우스
126.434064,33.250218,관광/숙박,꼼지락게스트하우스
126.786914,33.551998,관광/숙박,제주아트하우스
126.309583,33.462442,관광/숙박,봄날게스트하우스
126.427248,33.433481,관광/숙박,시후네게스트하우스앤민박
126.780358,33.309092,관광/숙박,알토산게스트하우스
126.335361,33.241059,관광/숙박,또올레게스트하우스
126.307888,33.228285,관광/숙박,사계게스트하우스
126.276649,33.433478,관광/숙박,오멍가멍게스트하우스
126.274153,33.249099,관광/숙박,아이랜드게스트하우스
126.870361,33.367887,관광/숙박,삼달재게스트하우스
126.712471,33.552022,관광/숙박,안녕프로젝트게스트하우스
126.514739,33.500458,관광/숙박,숨게스트하우스
126.843864,33.343789,관광/숙박,파슬게스트하우스
126.694916,33.272769,관광/숙박,풍경
126.208684,33.261038,관광/숙박,더파프리카게스트하우스
126.184934,33.337896,관광/숙박,정성옥선
126.716727,33.280852,관광/숙박,나무이야기
126.309208,33.456568,관광/숙박,악당토끼게스트하우스
126.935066,33.462477,관광/숙박,육삼미완성민박
126.243565,33.397873,관광/숙박,포도나무집
126.413366,33.257091,관광/숙박,후스토리게스트하우스
126.568803,33.244037,관광/숙박,송정게스트하우스
126.332386,33.241575,관광/숙박,두그루게스트하우스
126.846397,33.521036,관광/숙박,Pdstation
126.190209,33.30215,관광/숙박,단빌리지게스트하우스
126.267354,33.225968,관광/숙박,루시드봉봉
126.19627,33.363668,관광/숙박,하늬아라
126.520151,33.49895,관광/숙박,jejuponytour
126.531081,33.245703,관광/숙박,필그림
126.797938,33.554956,관광/숙박,위글즈
126.699423,33.486971,관광/숙박,선흘바람
126.737362,33.28346,관광/숙박,배낭지기
126.884471,33.446836,관광/숙박,요안도라
126.26355,33.41638,관광/숙박,한림게스트하우스
126.61588,33.535356,관광/숙박,벨리타
126.5326,33.49525,관광/숙박,파자마
126.257181,33.211586,관광/숙박,가자올레게스트하우스
126.192784,33.301741,관광/숙박,오렌지다이어리
126.835935,33.539009,관광/숙박,함피디네돌집
126.404313,33.425339,관광/숙박,제주게스트하우스내올꽃
126.522876,33.517098,관광/숙박,호스텔코리아제주1
126.176672,33.332754,관광/숙박,게스트하우스1474
126.919905,33.469218,관광/숙박,줄라이씨
126.63489,33.536014,관광/숙박,꿈꾸는섬게스트하우스
126.522588,33.50904,관광/숙박,그린데이게스트하우스
126.914705,33.461577,관광/숙박,슬로우트립
126.602,33.242196,관광/숙박,해적게스트하우스
126.365371,33.235776,관광/숙박,발길이머무는곳
126.515545,33.24422,관광/숙박,소소게스트하우스
126.826928,33.33339,관광/숙박,젠게스트하우스
126.779566,33.512986,관광/숙박,오션게스트하우스
126.303125,33.288528,관광/숙박,허당게스트하우스
126.735409,33.436935,관광/숙박,자유게스트하우스
126.794139,33.558664,관광/숙박,여울목게스트하우스
126.366258,33.234452,관광/숙박,이응게스트하우스
126.74743,33.554372,관광/숙박,스마일게스트하우스
126.885657,33.515112,관광/숙박,마리의당근밭게스트하우스
126.640746,33.263144,관광/숙박,공1000게스트하우스
126.836873,33.529202,관광/숙박,미쓰홍다무하우스
126.884532,33.518054,관광/숙박,찬타앤제이카페게스트하우스
126.640934,33.263053,관광/숙박,룸바게스트하우스
126.186147,33.317365,관광/숙박,제주모모
126.548486,33.513099,관광/숙박,국립제주박물관설맞이축제
126.240928,33.389524,관광/숙박,한림공원튤립축제
126.489679,33.483126,관광/숙박,휴먼게스트하우스
126.516151,33.504541,관광/숙박,제주서사라문화거리축제
126.773857,33.358078,관광/숙박,타시텔레
126.672212,33.542472,관광/숙박,M게스트하우스
126.36702,33.23421,관광/숙박,곰씨비씨
126.164623,33.336887,관광/숙박,드림게스트하우스
126.865671,33.515254,관광/숙박,상도리마을게스트하우스
126.559116,33.247328,관광/숙박,백패커스홈
126.267151,33.38605,관광/숙박,담게스트하우스
126.691224,33.485512,관광/숙박,jamaica
126.522369,33.258335,관광/숙박,달빛게스트하우스
126.838398,33.52966,관광/숙박,온더로드게스트하우스
126.903995,33.40525,관광/숙박,벤촌게스트하우스
126.165737,33.290067,관광/숙박,네모하우스
126.34563,33.453469,관광/숙박,갤럭시노트cf촬영지
126.667302,33.442292,관광/숙박,네이쳐리퍼블릭cf촬영지
126.369007,33.289546,관광/숙박,이니스프리cf촬영지
126.308338,33.230701,관광/숙박,게스트하우스집
126.660816,33.42966,관광/숙박,소니cf촬영지
126.902606,33.490299,관광/숙박,수상한소금밭
126.259603,33.32599,관광/숙박,다스름
126.525963,33.513982,관광/숙박,제주스카이워커
126.674977,33.435284,관광/숙박,한라산게스트하우스
126.811189,33.493797,관광/숙박,K2-cf촬영지
126.177835,33.320622,관광/숙박,뿌리게스트하우스
126.413003,33.258683,관광/숙박,중문게스트하우스
126.878023,33.384085,관광/숙박,숨비게스트하우스
126.524025,33.518206,관광/숙박,한여름밤의해변축제
126.749243,33.554006,관광/숙박,데이빗펜션
126.257193,33.223834,관광/숙박,반디폴리게스트하우스
126.253156,33.21601,관광/숙박,게스트하우스잠
126.184035,33.306957,관광/숙박,빨간풍선게스트하우스
126.436477,33.239344,관광/숙박,제주도게스트하우스샬레
126.428773,33.455836,관광/숙박,사계절게스트하우스
126.833923,33.538809,관광/숙박,게으른소나기게스트하우스
126.201469,33.365934,관광/숙박,제푸게스트하우스
126.823551,33.459751,관광/숙박,알파DSLR-cf촬영지
126.933379,33.464835,관광/숙박,해바라기게스트하우스
126.634696,33.308431,관광/숙박,휴애리새봄맞이매화축제
126.414641,33.254558,관광/숙박,중문관광단지겨울이야기축제
126.248594,33.21876,관광/숙박,최남단방어축제
126.394439,33.408599,관광/숙박,제주마축제
126.857471,33.529002,관광/숙박,제주해녀축제
126.451595,33.497257,레져/스포츠,이호테우해변캠핑장
126.238616,33.392365,레져/스포츠,협재해수욕장캠핑장
126.400326,33.418698,레져/스포츠,제주캠핑클럽캠핑장
126.610768,33.503559,레져/스포츠,삼무야영장
126.49849,33.518589,레져/스포츠,용담레포츠공원야영장
126.676975,33.483354,레져/스포츠,조이빌리조트캠핑장
126.418641,33.248992,관광/숙박,광명사템플스테이
126.951001,33.492274,관광/숙박,우도소라축제
126.393839,33.412382,문화/종교/예술,제주테지움
126.5298,33.516298,관광/숙박,제주산지천축제
126.513715,33.473128,관광/숙박,초록돌이야기
126.322499,33.251357,관광/숙박,서귀포유채꽃국제걷기대회
126.772078,33.536575,관광/숙박,김녕미로공원호박축제
126.322499,33.251291,관광/숙박,덕수리전통민속축제
126.526288,33.518023,관광/숙박,제주레저스포츠대축제
126.278841,33.209745,관광/숙박,남제주비행기격납고
126.417616,33.252809,관광/숙박,서귀포천제연관개수로
126.256343,33.225143,관광/숙박,남제주구대정면사무소
126.546524,33.516923,관광/숙박,제주사라봉일제동굴진지
126.488381,33.395052,관광/숙박,제주어승생악일제동굴진지
126.247904,33.3059,관광/숙박,제주가마오름일제동굴진지
126.681124,33.55058,관광/숙박,제주서우봉일제동굴진지
126.284316,33.205029,관광/숙박,제주셋알오름일제동굴진지
126.937078,33.460102,관광/숙박,제주일출봉해안일제동굴진지
126.272254,33.205695,관광/숙박,제주모슬포알뜨르비행장일제지하벙커
126.291678,33.203021,관광/숙박,제주송악산해안일제동굴진지
126.262155,33.233025,관광/숙박,제주모슬봉일제군사시설
126.265155,33.225509,관광/숙박,제주이교동일제군사시설
126.284428,33.205437,관광/숙박,제주모슬포알뜨르비행장일제고사포진지
126.290765,33.199404,관광/숙박,제주송악산외륜일제동굴진지
126.314361,33.284304,관광/숙박,트리하우스펜션
126.521901,33.51209,관광/숙박,향사당
126.295535,33.958878,관광/숙박,추자처사각
126.515664,33.511173,관광/숙박,용방록
126.515664,33.51119,관광/숙박,연방록
126.593749,33.320521,관광/숙박,선덕사소장묘법연화경
126.593761,33.320504,관광/숙박,선덕사소장대자암판묘법연화경3권4권
126.593761,33.320479,관광/숙박,선덕사소장갑인자복각묘법연화경1권2권
126.246181,33.221659,관광/숙박,서산사소장목조보살좌상및복장일괄
126.575276,33.316904,관광/숙박,남국선원소장목판본류불경전적
126.571352,33.246928,관광/숙박,정방사소장석조여래좌상및복장유물일괄
126.259738,33.405606,관광/숙박,월계사소장목조아미타불좌상
126.57106,33.474062,관광/숙박,삼광사소장목조보살좌상
